SAMPLE ID,IGSN,SOURCE,DOI,TITLE,JOURNAL,AUTHOR,EXPEDITION ID,LATITUDE,LONGITUDE,LOC PREC,MIN ELEVATION,MAX ELEVATION,MIN AGE,AGE,MAX AGE,METHOD,ANALYZED MATERIAL,ROCK TYPE,ROCK NAME,MINERAL,SIO2,TIO2,AL2O3,CR2O3,FE2O3,FE2O3T,FEO,FEOT,NIO,MNO,MGO,CAO,NA2O,K2O,P2O5,LOI,H2O
WFL2002-455-PC58-0-8-L3,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4914,-126.89,1.00E-06,-3757.3,-3757.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.64,1.21,16.17,,,,,8.92,,0.13,8.24,12.09,2.41,0.14,0.12,,
WFL2002-455-PC58-16-23.5-L6,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4914,-126.89,1.00E-06,-3757.3,-3757.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.59,1.19,16.2,,,,,9.08,,0.19,8.23,12.2,2.51,0.13,0.15,,
WFL2002-455-PC58-16-23.5-L2,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4914,-126.89,1.00E-06,-3757.3,-3757.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.41,1.24,15.12,,,,,9.24,,0.17,7.55,12.53,2.63,0.12,0.14,,
WFL2002-455-PC58-8-16-L3,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4914,-126.89,1.00E-06,-3757.3,-3757.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.31,1.3,16.18,,,,,9.57,,0.2,7.94,12.35,2.58,0.12,0.14,,
WFL2002-455-PC58-8-16-L5,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4914,-126.89,1.00E-06,-3757.3,-3757.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.45,1.29,16.94,,,,,9.24,,0.17,7.54,12.41,2.87,0.15,0.14,,
WFL2002-455-PC58-16-23.5-L4,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4914,-126.89,1.00E-06,-3757.3,-3757.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.31,1.32,15.1,,,,,9.52,,0.14,7.56,12.47,2.64,0.11,0.12,,
WFL2002-455-PC58-0-8-L2,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4914,-126.89,1.00E-06,-3757.3,-3757.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.6,1.26,16.07,,,,,8.94,,0.17,8.19,12.04,2.49,0.14,0.12,,
WFL2002-455-R8,,EARTHCHEMDB,10.1029/2007gc001775,GEOCHEMISTRY OF BASALT FROM THE NORTH GORDA SEGMENT OF THE GORDA RIDGE:  EVOLUTION TOWARD ULTRASLOW SPREADING RIDGE LAVAS DUE TO DECREASING MAGMA SUPPLY,GEOCHEM GEOPHYS GEOSYST,"DAVIS, A S; CLAGUE, D A; COUSENS, B L; KEATEN, R; PADUAN, J B",WFL2002,42.492,-126.889,0.001,-3796,-3796,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.91,1.49,15.09,,,,,10.05,,0.2,7.56,12.05,2.35,0.09,0.11,,
WFL2002-455-PC76-16-24-L4,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4941,-126.888,1.00E-06,-3823.3,-3823.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.81,1.98,14.91,,,,,10.37,,0.15,7.45,10.94,2.75,0.15,0.24,,
WFL2002-455-PC76-0-8-L6,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4941,-126.888,1.00E-06,-3823.3,-3823.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.58,1.26,16.13,,,,,8.98,,0.16,8.22,12.15,2.43,0.14,0.12,,
WFL2002-455-PC76-16-24-L1,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4941,-126.888,1.00E-06,-3823.3,-3823.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.38,1.3,14.91,,,,,9.23,,0.19,7.59,12.59,2.51,0.11,0.13,,
WFL2002-455-PC76-16-24-L2,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4941,-126.888,1.00E-06,-3823.3,-3823.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.05,1.27,14.99,,,,,9.18,,0.19,7.53,12.49,2.61,0.11,0.11,,
WFL2002-455-PC76-8-16-L5,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4941,-126.888,1.00E-06,-3823.3,-3823.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.31,1.16,15.22,,,,,9.12,,0.19,7.72,12.71,2.44,0.1,0.14,,
WFL2002-455-PC76-0-8-L8,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4941,-126.888,1.00E-06,-3823.3,-3823.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.44,1.27,16.18,,,,,8.92,,0.2,8.17,12.16,2.48,0.13,0.11,,
WFL2002-455-PC76-16-24-L5,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4941,-126.888,1.00E-06,-3823.3,-3823.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.18,1.73,14.59,,,,,10.39,,0.18,7.1,11.77,2.71,0.09,0.17,,
WFL2002-455-PC76-8-16-L1,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4941,-126.888,1.00E-06,-3823.3,-3823.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.76,1.56,15.32,,,,,9.83,,0.18,7.59,11.87,2.61,0.09,0.14,,
WFL2002-455-PC76-0-8-L7,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4941,-126.888,1.00E-06,-3823.3,-3823.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.46,1.25,16.19,,,,,8.9,,0.18,8.26,12.1,2.46,0.14,0.12,,
WFL2002-455-PC76-0-8-L3,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4941,-126.888,1.00E-06,-3823.3,-3823.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.53,1.24,16.11,,,,,8.63,,0.16,8.28,12.08,2.39,0.13,0.14,,
WFL2002-455-PC76-0-8-L1,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4941,-126.888,1.00E-06,-3823.3,-3823.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.46,1.26,16.1,,,,,8.83,,0.18,8.22,12.07,2.47,0.12,0.14,,
WFL2002-455-PC76-8-16-L3,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4941,-126.888,1.00E-06,-3823.3,-3823.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.46,1.21,16,,,,,8.86,,0.16,8.17,12.14,2.47,0.14,0.13,,
WFL2002-455-PC76-0-8-L5,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4941,-126.888,1.00E-06,-3823.3,-3823.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.66,1.24,16.17,,,,,8.89,,0.17,8.24,11.99,2.5,0.14,0.1,,
WFL2002-455-PC76-8-16-L4,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4941,-126.888,1.00E-06,-3823.3,-3823.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.43,1.23,15.15,,,,,9.2,,0.14,7.68,12.68,2.41,0.11,0.14,,
WFL2002-455-PC76-0-8-L2,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4941,-126.888,1.00E-06,-3823.3,-3823.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.61,1.31,16.12,,,,,8.88,,0.15,8.25,12.15,2.47,0.12,0.14,,
WFL2002-455-PC76-16-24-L3,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4941,-126.888,1.00E-06,-3823.3,-3823.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.34,1.38,14.68,,,,,9.46,,0.2,7.22,12.29,2.56,0.12,0.13,,
WFL2002-455-PC76-8-16-L2,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4941,-126.888,1.00E-06,-3823.3,-3823.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.6,1.32,16.05,,,,,9.05,,0.14,8.15,12.17,2.44,0.12,0.13,,
WFL2002-455-GS5,,EARTHCHEMDB,10.1029/2007gc001775,GEOCHEMISTRY OF BASALT FROM THE NORTH GORDA SEGMENT OF THE GORDA RIDGE:  EVOLUTION TOWARD ULTRASLOW SPREADING RIDGE LAVAS DUE TO DECREASING MAGMA SUPPLY,GEOCHEM GEOPHYS GEOSYST,"DAVIS, A S; CLAGUE, D A; COUSENS, B L; KEATEN, R; PADUAN, J B",WFL2002,42.497,-126.886,0.001,-3804,-3804,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.74,1.84,15.33,,,,,10.05,,0.19,7.44,10.99,2.68,0.21,0.18,,
WFL2002-455-PC68-16-23-L2,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4998,-126.884,1.00E-06,-3795.4,-3795.4,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.79,1.3,16.14,,,,,8.98,,0.13,8.17,12.04,2.45,0.13,0.11,,
WFL2002-455-PC68-16-23-L4,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4998,-126.884,1.00E-06,-3795.4,-3795.4,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.39,1.3,15.07,,,,,9.36,,0.19,7.6,12.52,2.53,0.12,0.13,,
WFL2002-455-PC68-16-23-L3,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4998,-126.884,1.00E-06,-3795.4,-3795.4,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.65,1.37,16.18,,,,,8.87,,0.14,8.25,12.01,2.49,0.13,0.11,,
WFL2002-455-PC68-16-23-L1,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4998,-126.884,1.00E-06,-3795.4,-3795.4,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.78,1.42,16.08,,,,,9.07,,0.14,8.18,11.97,2.41,0.14,0.13,,
WFL2002-455-PC68-16-23-L5,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4998,-126.884,1.00E-06,-3795.4,-3795.4,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.75,1.34,16.17,,,,,9,,0.13,8.13,12.06,2.44,0.14,0.11,,
WFL2002-455-PC68-16-23-L6,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.4998,-126.884,1.00E-06,-3795.4,-3795.4,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.53,1.31,16.13,,,,,8.85,,0.16,8.19,12.1,2.46,0.14,0.12,,
WFL2002-455-PC57-16-24-L6,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.5056,-126.881,1.00E-06,-3807.3,-3807.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.5,1.34,14.74,,,,,9.95,,0.2,7.12,12.14,2.71,0.14,0.14,,
WFL2002-455-PC57-0-16-L3,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.5056,-126.881,1.00E-06,-3807.3,-3807.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.02,1.22,15.99,,,,,8.51,,0.19,7.96,12.36,2.64,0.11,0.12,,
WFL2002-455-PC57-0-16-L5,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.5056,-126.881,1.00E-06,-3807.3,-3807.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.64,1.26,16.15,,,,,8.91,,0.16,8.21,12.03,2.53,0.14,0.15,,
WFL2002-455-PC57-16-24-L7,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.5056,-126.881,1.00E-06,-3807.3,-3807.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.37,1.33,14.88,,,,,9.5,,0.17,7.46,12.4,2.56,0.12,0.16,,
WFL2002-455-PC57-0-16-L4,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.5056,-126.881,1.00E-06,-3807.3,-3807.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.14,1.16,15.98,,,,,8.64,,0.17,7.9,12.36,2.67,0.11,0.13,,
WFL2002-455-PC57-0-16-L6,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.5056,-126.881,1.00E-06,-3807.3,-3807.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.45,1.19,16.17,,,,,8.99,,0.18,8.21,12.09,2.41,0.13,0.15,,
WFL2002-455-PC57-0-8-L9,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.5056,-126.881,1.00E-06,-3807.3,-3807.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.48,1.25,16.03,,,,,8.91,,0.18,8.2,12.03,2.51,0.14,0.13,,
WFL2002-455-PC57-16-24-L2,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.5056,-126.881,1.00E-06,-3807.3,-3807.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.38,1.29,15.14,,,,,9.39,,0.19,7.48,12.49,2.62,0.12,0.12,,
WFL2002-455-PC57-16-24-L8,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.5056,-126.881,1.00E-06,-3807.3,-3807.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.53,1.43,14.81,,,,,9.64,,0.16,7.45,12.35,2.59,0.12,0.17,,
WFL2002-455-PC57-0-8-L2,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.5056,-126.881,1.00E-06,-3807.3,-3807.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.11,1.27,15.01,,,,,9.21,,0.16,7.52,12.55,2.51,0.12,0.1,,
WFL2002-455-PC57-16-24-L9,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.5056,-126.881,1.00E-06,-3807.3,-3807.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.28,1.24,15.09,,,,,9.39,,0.15,7.57,12.49,2.49,0.12,0.11,,
WFL2002-455-PC57-16-24-L4,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.5056,-126.881,1.00E-06,-3807.3,-3807.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.43,1.25,15.05,,,,,9.47,,0.2,7.49,12.35,2.55,0.12,0.15,,
WFL2002-455-PC57-0-16-L1,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.5056,-126.881,1.00E-06,-3807.3,-3807.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.36,1.22,15.09,,,,,9.33,,0.2,7.54,12.56,2.51,0.12,0.13,,
WFL2002-455-PC57-0-8-L7,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.5056,-126.881,1.00E-06,-3807.3,-3807.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.53,1.36,14.75,,,,,9.65,,0.2,7.31,12.35,2.61,0.12,0.14,,
WFL2002-455-PC57-0-8-L4,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.5056,-126.881,1.00E-06,-3807.3,-3807.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.48,1.22,16.11,,,,,8.54,,0.13,8.18,12.08,2.48,0.11,0.12,,
WFL2002-455-PC57-0-16-L2,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.5056,-126.881,1.00E-06,-3807.3,-3807.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.35,1.23,15.06,,,,,9.35,,0.22,7.56,12.45,2.64,0.11,0.14,,
WFL2002-455-PC57-0-8-L10,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.5056,-126.881,1.00E-06,-3807.3,-3807.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.5,1.31,14.73,,,,,10.02,,0.17,7.27,12.28,2.58,0.14,0.15,,
WFL2002-455-PC57-0-8-L3,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.5056,-126.881,1.00E-06,-3807.3,-3807.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.29,1.35,14.19,,,,,9.25,,0.18,7.8,12.64,2.52,0.1,0.12,,
WFL2002-455-PC57-0-8-L8,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2002,42.5056,-126.881,1.00E-06,-3807.3,-3807.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.49,1.24,15.99,,,,,8.85,,0.16,8.16,12.09,2.43,0.13,0.14,,
